Tiempo astronómico	Energía	Momento angular
304.35	-0.000111239	0.00355091
304.36	-0.000111239	0.00355091
304.37	-0.000111239	0.00355091
304.38	-0.000111239	0.00355091
304.39	-0.000111239	0.00355091
304.4	-0.000111239	0.00355091
304.41	-0.000111239	0.00355091
304.42	-0.000111239	0.00355091
304.43	-0.000111239	0.00355091
304.44	-0.000111239	0.00355091
304.45	-0.000111239	0.00355091
304.46	-0.000111239	0.00355091
304.47	-0.000111239	0.00355091
304.48	-0.000111239	0.00355091
304.49	-0.000111239	0.00355091
304.5	-0.000111239	0.00355091
304.51	-0.000111239	0.00355091
304.52	-0.000111239	0.00355091
304.53	-0.000111239	0.00355091
304.54	-0.000111239	0.00355091
304.55	-0.000111239	0.00355091
304.56	-0.000111239	0.00355091
304.57	-0.000111239	0.00355091
304.58	-0.000111239	0.00355091
304.59	-0.000111239	0.00355091
304.6	-0.000111239	0.00355091
304.61	-0.000111239	0.00355091
304.62	-0.000111239	0.00355091
304.63	-0.000111239	0.00355091
304.64	-0.000111239	0.00355091
304.65	-0.000111239	0.00355091
304.66	-0.000111239	0.00355091
304.67	-0.000111239	0.00355091
304.68	-0.000111239	0.00355091
304.69	-0.000111239	0.00355091
304.7	-0.000111239	0.00355091
304.71	-0.000111239	0.00355091
304.72	-0.000111239	0.00355091
304.73	-0.000111239	0.00355091
304.74	-0.000111239	0.00355091
304.75	-0.000111239	0.00355091
304.76	-0.000111239	0.00355091
304.77	-0.000111239	0.00355091
304.78	-0.000111239	0.00355091
304.79	-0.000111239	0.00355091
304.8	-0.000111239	0.00355091
304.81	-0.000111239	0.00355091
304.82	-0.000111239	0.00355091
304.83	-0.000111239	0.00355091
304.84	-0.000111239	0.00355091
304.85	-0.000111239	0.00355091
304.86	-0.000111239	0.00355091
304.87	-0.000111239	0.00355091
304.88	-0.000111239	0.00355091
304.89	-0.000111239	0.00355091
304.9	-0.000111239	0.00355091
304.91	-0.000111239	0.00355091
304.92	-0.000111239	0.00355091
304.93	-0.000111239	0.00355091
304.94	-0.000111239	0.00355091
304.95	-0.000111239	0.00355091
304.96	-0.000111239	0.00355091
304.97	-0.000111239	0.00355091
304.98	-0.000111239	0.00355091
304.99	-0.000111239	0.00355091
305	-0.000111239	0.00355091
305.01	-0.000111239	0.00355091
305.02	-0.000111239	0.00355091
305.03	-0.000111239	0.00355091
305.04	-0.000111239	0.00355091
305.05	-0.000111239	0.00355091
305.06	-0.000111239	0.00355091
305.07	-0.000111239	0.00355091
305.08	-0.000111239	0.00355091
305.09	-0.000111239	0.00355091
305.1	-0.000111239	0.00355091
305.11	-0.000111239	0.00355091
305.12	-0.000111239	0.00355091
305.13	-0.000111239	0.00355091
305.14	-0.000111239	0.00355091
305.15	-0.000111239	0.00355091
305.16	-0.000111239	0.00355091
305.17	-0.000111239	0.00355091
305.18	-0.000111239	0.00355091
305.19	-0.000111239	0.00355091
305.2	-0.000111239	0.00355091
305.21	-0.000111239	0.00355091
305.22	-0.000111239	0.00355091
305.23	-0.000111239	0.00355091
305.24	-0.000111239	0.00355091
305.25	-0.000111239	0.00355091
305.26	-0.000111239	0.00355091
305.27	-0.000111239	0.00355091
305.28	-0.000111239	0.00355091
305.29	-0.000111239	0.00355091
305.3	-0.000111239	0.00355091
305.31	-0.000111239	0.00355091
305.32	-0.000111239	0.00355091
305.33	-0.000111239	0.00355091
305.34	-0.000111239	0.00355091
305.35	-0.000111239	0.00355091
305.36	-0.000111239	0.00355091
305.37	-0.000111239	0.00355091
305.38	-0.000111239	0.00355091
305.39	-0.000111239	0.00355091
305.4	-0.000111239	0.00355091
305.41	-0.000111239	0.00355091
305.42	-0.000111239	0.00355091
305.43	-0.000111239	0.00355091
305.44	-0.000111239	0.00355091
305.45	-0.000111239	0.00355091
305.46	-0.000111239	0.00355091
305.47	-0.000111239	0.00355091
305.48	-0.000111239	0.00355091
305.49	-0.000111239	0.00355091
305.5	-0.000111239	0.00355091
305.51	-0.000111239	0.00355091
305.52	-0.000111239	0.00355091
305.53	-0.000111239	0.00355091
305.54	-0.000111239	0.00355091
305.55	-0.000111239	0.00355091
305.56	-0.000111239	0.00355091
305.57	-0.000111239	0.00355091
305.58	-0.000111239	0.00355091
305.59	-0.000111239	0.00355091
305.6	-0.000111239	0.00355091
305.61	-0.000111239	0.00355091
305.62	-0.000111239	0.00355091
305.63	-0.000111239	0.00355091
305.64	-0.000111239	0.00355091
305.65	-0.000111239	0.00355091
305.66	-0.000111239	0.00355091
305.67	-0.000111239	0.00355091
305.68	-0.000111239	0.00355091
305.69	-0.000111239	0.00355091
305.7	-0.000111239	0.00355091
305.71	-0.000111239	0.00355091
305.72	-0.000111239	0.00355091
305.73	-0.000111239	0.00355091
305.74	-0.000111239	0.00355091
305.75	-0.000111239	0.00355091
305.76	-0.000111239	0.00355091
305.77	-0.000111239	0.00355091
305.78	-0.000111239	0.00355091
305.79	-0.000111239	0.00355091
305.8	-0.000111239	0.00355091
305.81	-0.000111239	0.00355091
305.82	-0.000111239	0.00355091
305.83	-0.000111239	0.00355091
305.84	-0.000111239	0.00355091
305.85	-0.000111239	0.00355091
305.86	-0.000111239	0.00355091
305.87	-0.000111239	0.00355091
305.88	-0.000111239	0.00355091
305.89	-0.000111239	0.00355091
305.9	-0.000111239	0.00355091
305.91	-0.000111239	0.00355091
305.92	-0.000111239	0.00355091
305.93	-0.000111239	0.00355091
305.94	-0.000111239	0.00355091
305.95	-0.000111239	0.00355091
305.96	-0.000111239	0.00355091
305.97	-0.000111239	0.00355091
305.98	-0.000111239	0.00355091
305.99	-0.000111239	0.00355091
306	-0.000111239	0.00355091
306.01	-0.000111239	0.00355091
306.02	-0.000111239	0.00355091
306.03	-0.000111239	0.00355091
306.04	-0.000111239	0.00355091
306.05	-0.000111239	0.00355091
306.06	-0.000111239	0.00355091
306.07	-0.000111239	0.00355091
306.08	-0.000111239	0.00355091
306.09	-0.000111239	0.00355091
306.1	-0.000111239	0.00355091
306.11	-0.000111239	0.00355091
306.12	-0.000111239	0.00355091
306.13	-0.000111239	0.00355091
306.14	-0.000111239	0.00355091
306.15	-0.000111239	0.00355091
306.16	-0.000111239	0.00355091
306.17	-0.000111239	0.00355091
306.18	-0.000111239	0.00355091
306.19	-0.000111239	0.00355091
306.2	-0.000111239	0.00355091
306.21	-0.000111239	0.00355091
306.22	-0.000111239	0.00355091
306.23	-0.000111239	0.00355091
306.24	-0.000111239	0.00355091
306.25	-0.000111239	0.00355091
306.26	-0.000111239	0.00355091
306.27	-0.000111239	0.00355091
306.28	-0.000111239	0.00355091
306.29	-0.000111239	0.00355091
306.3	-0.000111239	0.00355091
306.31	-0.000111239	0.00355091
306.32	-0.000111239	0.00355091
306.33	-0.000111239	0.00355091
306.34	-0.000111239	0.00355091
306.35	-0.000111239	0.00355091
306.36	-0.000111239	0.00355091
306.37	-0.000111239	0.00355091
306.38	-0.000111239	0.00355091
306.39	-0.000111239	0.00355091
306.4	-0.000111239	0.00355091
306.41	-0.000111239	0.00355091
306.42	-0.000111239	0.00355091
306.43	-0.000111239	0.00355091
306.44	-0.000111239	0.00355091
306.45	-0.000111239	0.00355091
306.46	-0.000111239	0.00355091
306.47	-0.000111239	0.00355091
306.48	-0.000111239	0.00355091
306.49	-0.000111239	0.00355091
306.5	-0.000111239	0.00355091
306.51	-0.000111239	0.00355091
306.52	-0.000111239	0.00355091
306.53	-0.000111239	0.00355091
306.54	-0.000111239	0.00355091
306.55	-0.000111239	0.00355091
306.56	-0.000111239	0.00355091
306.57	-0.000111239	0.00355091
306.58	-0.000111239	0.00355091
306.59	-0.000111239	0.00355091
306.6	-0.000111239	0.00355091
306.61	-0.000111239	0.00355091
306.62	-0.000111239	0.00355091
306.63	-0.000111239	0.00355091
306.64	-0.000111239	0.00355091
306.65	-0.000111239	0.00355091
306.66	-0.000111239	0.00355091
306.67	-0.000111239	0.00355091
306.68	-0.000111239	0.00355091
306.69	-0.000111239	0.00355091
306.7	-0.000111239	0.00355091
306.71	-0.000111239	0.00355091
306.72	-0.000111239	0.00355091
306.73	-0.000111239	0.00355091
306.74	-0.000111239	0.00355091
306.75	-0.000111239	0.00355091
306.76	-0.000111239	0.00355091
306.77	-0.000111239	0.00355091
306.78	-0.000111239	0.00355091
306.79	-0.000111239	0.00355091
306.8	-0.000111239	0.00355091
306.81	-0.000111239	0.00355091
306.82	-0.000111239	0.00355091
306.83	-0.000111239	0.00355091
306.84	-0.000111239	0.00355091
306.85	-0.000111239	0.00355091
306.86	-0.000111239	0.00355091
306.87	-0.000111239	0.00355091
306.88	-0.000111239	0.00355091
306.89	-0.000111239	0.00355091
306.9	-0.000111239	0.00355091
306.91	-0.000111239	0.00355091
306.92	-0.000111239	0.00355091
306.93	-0.000111239	0.00355091
306.94	-0.000111239	0.00355091
306.95	-0.000111239	0.00355091
306.96	-0.000111239	0.00355091
306.97	-0.000111239	0.00355091
306.98	-0.000111239	0.00355091
306.99	-0.000111239	0.00355091
307	-0.000111239	0.00355091
307.01	-0.000111239	0.00355091
307.02	-0.000111239	0.00355091
307.03	-0.000111239	0.00355091
307.04	-0.000111239	0.00355091
307.05	-0.000111239	0.00355091
307.06	-0.000111239	0.00355091
307.07	-0.000111239	0.00355091
307.08	-0.000111239	0.00355091
307.09	-0.000111239	0.00355091
307.1	-0.000111239	0.00355091
307.11	-0.000111239	0.00355091
307.12	-0.000111239	0.00355091
307.13	-0.000111239	0.00355091
307.14	-0.000111239	0.00355091
307.15	-0.000111239	0.00355091
307.16	-0.000111239	0.00355091
307.17	-0.000111239	0.00355091
307.18	-0.000111239	0.00355091
307.19	-0.000111239	0.00355091
307.2	-0.000111239	0.00355091
307.21	-0.000111239	0.00355091
307.22	-0.000111239	0.00355091
307.23	-0.000111239	0.00355091
307.24	-0.000111239	0.00355091
307.25	-0.000111239	0.00355091
307.26	-0.000111239	0.00355091
307.27	-0.000111239	0.00355091
307.28	-0.000111239	0.00355091
307.29	-0.000111239	0.00355091
307.3	-0.000111239	0.00355091
307.31	-0.000111239	0.00355091
307.32	-0.000111239	0.00355091
307.33	-0.000111239	0.00355091
307.34	-0.000111239	0.00355091
307.35	-0.000111239	0.00355091
307.36	-0.000111239	0.00355091
307.37	-0.000111239	0.00355091
307.38	-0.000111239	0.00355091
307.39	-0.000111239	0.00355091
307.4	-0.000111239	0.00355091
307.41	-0.000111239	0.00355091
307.42	-0.000111239	0.00355091
307.43	-0.000111239	0.00355091
307.44	-0.000111239	0.00355091
307.45	-0.000111239	0.00355091
307.46	-0.000111239	0.00355091
307.47	-0.000111239	0.00355091
307.48	-0.000111239	0.00355091
307.49	-0.000111239	0.00355091
307.5	-0.000111239	0.00355091
307.51	-0.000111239	0.00355091
307.52	-0.000111239	0.00355091
307.53	-0.000111239	0.00355091
307.54	-0.000111239	0.00355091
307.55	-0.000111239	0.00355091
307.56	-0.000111239	0.00355091
307.57	-0.000111239	0.00355091
307.58	-0.000111239	0.00355091
307.59	-0.000111239	0.00355091
307.6	-0.000111239	0.00355091
307.61	-0.000111239	0.00355091
307.62	-0.000111239	0.00355091
307.63	-0.000111239	0.00355091
307.64	-0.000111239	0.00355091
307.65	-0.000111239	0.00355091
307.66	-0.000111239	0.00355091
307.67	-0.000111239	0.00355091
307.68	-0.000111239	0.00355091
307.69	-0.000111239	0.00355091
307.7	-0.000111239	0.00355091
307.71	-0.000111239	0.00355091
307.72	-0.000111239	0.00355091
307.73	-0.000111239	0.00355091
307.74	-0.000111239	0.00355091
307.75	-0.000111239	0.00355091
307.76	-0.000111239	0.00355091
307.77	-0.000111239	0.00355091
307.78	-0.000111239	0.00355091
307.79	-0.000111239	0.00355091
307.8	-0.000111239	0.00355091
307.81	-0.000111239	0.00355091
307.82	-0.000111239	0.00355091
307.83	-0.000111239	0.00355091
307.84	-0.000111239	0.00355091
307.85	-0.000111239	0.00355091
307.86	-0.000111239	0.00355091
307.87	-0.000111239	0.00355091
307.88	-0.000111239	0.00355091
307.89	-0.000111239	0.00355091
307.9	-0.000111239	0.00355091
307.91	-0.000111239	0.00355091
307.92	-0.000111239	0.00355091
307.93	-0.000111239	0.00355091
307.94	-0.000111239	0.00355091
307.95	-0.000111239	0.00355091
307.96	-0.000111239	0.00355091
307.97	-0.000111239	0.00355091
307.98	-0.000111239	0.00355091
307.99	-0.000111239	0.00355091
308	-0.000111239	0.00355091
308.01	-0.000111239	0.00355091
308.02	-0.000111239	0.00355091
308.03	-0.000111239	0.00355091
308.04	-0.000111239	0.00355091
308.05	-0.000111239	0.00355091
308.06	-0.000111239	0.00355091
308.07	-0.000111239	0.00355091
308.08	-0.000111239	0.00355091
308.09	-0.000111239	0.00355091
308.1	-0.000111239	0.00355091
308.11	-0.000111239	0.00355091
308.12	-0.000111239	0.00355091
308.13	-0.000111239	0.00355091
308.14	-0.000111239	0.00355091
308.15	-0.000111239	0.00355091
308.16	-0.000111239	0.00355091
308.17	-0.000111239	0.00355091
308.18	-0.000111239	0.00355091
308.19	-0.000111239	0.00355091
308.2	-0.000111239	0.00355091
308.21	-0.000111239	0.00355091
308.22	-0.000111239	0.00355091
308.23	-0.000111239	0.00355091
308.24	-0.000111239	0.00355091
308.25	-0.000111239	0.00355091
308.26	-0.000111239	0.00355091
308.27	-0.000111239	0.00355091
308.28	-0.00011124	0.00355091
308.29	-0.00011124	0.00355091
308.3	-0.00011124	0.00355091
308.31	-0.00011124	0.00355091
308.32	-0.00011124	0.00355091
308.33	-0.00011124	0.00355091
308.34	-0.00011124	0.00355091
308.35	-0.00011124	0.00355091
308.36	-0.00011124	0.00355091
308.37	-0.00011124	0.00355091
308.38	-0.00011124	0.00355091
308.39	-0.00011124	0.00355091
308.4	-0.00011124	0.00355091
308.41	-0.00011124	0.00355091
308.42	-0.00011124	0.00355091
308.43	-0.00011124	0.00355091
308.44	-0.00011124	0.00355091
308.45	-0.00011124	0.00355091
308.46	-0.00011124	0.00355091
308.47	-0.00011124	0.00355091
308.48	-0.00011124	0.00355091
308.49	-0.00011124	0.00355091
308.5	-0.00011124	0.00355091
308.51	-0.00011124	0.00355091
308.52	-0.00011124	0.00355091
308.53	-0.00011124	0.00355091
308.54	-0.00011124	0.00355091
308.55	-0.00011124	0.00355091
308.56	-0.00011124	0.00355091
308.57	-0.00011124	0.00355091
308.58	-0.00011124	0.00355091
308.59	-0.00011124	0.00355091
308.6	-0.00011124	0.00355091
308.61	-0.00011124	0.00355091
308.62	-0.00011124	0.00355091
308.63	-0.00011124	0.00355091
308.64	-0.00011124	0.00355091
308.65	-0.00011124	0.00355091
308.66	-0.00011124	0.00355091
308.67	-0.00011124	0.00355091
308.68	-0.00011124	0.00355091
308.69	-0.00011124	0.00355091
308.7	-0.00011124	0.00355091
308.71	-0.00011124	0.00355091
308.72	-0.00011124	0.00355091
308.73	-0.00011124	0.00355091
308.74	-0.00011124	0.00355091
308.75	-0.00011124	0.00355091
308.76	-0.00011124	0.00355091
308.77	-0.00011124	0.00355091
308.78	-0.00011124	0.00355091
308.79	-0.00011124	0.00355091
308.8	-0.00011124	0.00355091
308.81	-0.00011124	0.00355091
308.82	-0.00011124	0.00355091
308.83	-0.00011124	0.00355091
308.84	-0.00011124	0.00355091
308.85	-0.00011124	0.00355091
308.86	-0.00011124	0.00355091
308.87	-0.00011124	0.00355091
308.88	-0.00011124	0.00355091
308.89	-0.00011124	0.00355091
308.9	-0.00011124	0.00355091
308.91	-0.00011124	0.00355091
308.92	-0.00011124	0.00355091
308.93	-0.00011124	0.00355091
308.94	-0.00011124	0.00355091
308.95	-0.00011124	0.00355091
308.96	-0.00011124	0.00355091
308.97	-0.00011124	0.00355091
308.98	-0.00011124	0.00355091
308.99	-0.00011124	0.00355091
309	-0.00011124	0.00355091
309.01	-0.00011124	0.00355091
309.02	-0.00011124	0.00355091
309.03	-0.00011124	0.00355091
309.04	-0.00011124	0.00355091
309.05	-0.00011124	0.00355091
309.06	-0.00011124	0.00355091
309.07	-0.00011124	0.00355091
309.08	-0.00011124	0.00355091
309.09	-0.00011124	0.00355091
309.1	-0.00011124	0.00355091
309.11	-0.00011124	0.00355091
309.12	-0.00011124	0.00355091
309.13	-0.00011124	0.00355091
309.14	-0.00011124	0.00355091
309.15	-0.00011124	0.00355091
309.16	-0.00011124	0.00355091
309.17	-0.00011124	0.00355091
309.18	-0.00011124	0.00355091
309.19	-0.00011124	0.00355091
309.2	-0.00011124	0.00355091
309.21	-0.00011124	0.00355091
309.22	-0.00011124	0.00355091
309.23	-0.00011124	0.00355091
309.24	-0.00011124	0.00355091
309.25	-0.00011124	0.00355091
309.26	-0.00011124	0.00355091
309.27	-0.00011124	0.00355091
309.28	-0.00011124	0.00355091
309.29	-0.00011124	0.00355091
309.3	-0.00011124	0.00355091
309.31	-0.00011124	0.00355091
309.32	-0.00011124	0.00355091
309.33	-0.00011124	0.00355091
309.34	-0.00011124	0.00355091
309.35	-0.00011124	0.00355091
309.36	-0.00011124	0.00355091
309.37	-0.00011124	0.00355091
309.38	-0.00011124	0.00355091
309.39	-0.00011124	0.00355091
309.4	-0.00011124	0.00355091
309.41	-0.00011124	0.00355091
309.42	-0.00011124	0.00355091
309.43	-0.00011124	0.00355091
309.44	-0.00011124	0.00355091
309.45	-0.00011124	0.00355091
309.46	-0.00011124	0.00355091
309.47	-0.000111239	0.00355091
309.48	-0.000111239	0.00355091
309.49	-0.000111239	0.00355091
309.5	-0.000111239	0.00355091
309.51	-0.000111239	0.00355091
309.52	-0.000111239	0.00355091
309.53	-0.000111239	0.00355091
309.54	-0.000111239	0.00355091
309.55	-0.000111239	0.00355091
309.56	-0.000111239	0.00355091
309.57	-0.000111239	0.00355091
309.58	-0.000111239	0.00355091
309.59	-0.000111239	0.00355091
309.6	-0.000111239	0.00355091
309.61	-0.000111239	0.00355091
309.62	-0.000111239	0.00355091
309.63	-0.000111239	0.00355091
309.64	-0.000111239	0.00355091
309.65	-0.000111239	0.00355091
309.66	-0.000111239	0.00355091
309.67	-0.000111239	0.00355091
309.68	-0.000111239	0.00355091
309.69	-0.000111239	0.00355091
309.7	-0.000111239	0.00355091
309.71	-0.000111239	0.00355091
309.72	-0.000111239	0.00355091
309.73	-0.000111239	0.00355091
309.74	-0.000111239	0.00355091
309.75	-0.000111239	0.00355091
309.76	-0.000111239	0.00355091
309.77	-0.000111239	0.00355091
309.78	-0.000111239	0.00355091
309.79	-0.000111239	0.00355091
309.8	-0.000111239	0.00355091
309.81	-0.000111239	0.00355091
309.82	-0.000111239	0.00355091
309.83	-0.000111239	0.00355091
309.84	-0.000111239	0.00355091
309.85	-0.000111239	0.00355091
309.86	-0.000111239	0.00355091
309.87	-0.000111239	0.00355091
309.88	-0.000111239	0.00355091
309.89	-0.000111239	0.00355091
309.9	-0.000111239	0.00355091
309.91	-0.000111239	0.00355091
309.92	-0.000111239	0.00355091
309.93	-0.000111239	0.00355091
309.94	-0.000111239	0.00355091
309.95	-0.000111239	0.00355091
309.96	-0.000111239	0.00355091
309.97	-0.000111239	0.00355091
309.98	-0.000111239	0.00355091
309.99	-0.000111239	0.00355091
310	-0.000111239	0.00355091
310.01	-0.000111239	0.00355091
310.02	-0.000111239	0.00355091
310.03	-0.000111239	0.00355091
310.04	-0.000111239	0.00355091
310.05	-0.000111239	0.00355091
310.06	-0.000111239	0.00355091
310.07	-0.000111239	0.00355091
310.08	-0.000111239	0.00355091
310.09	-0.000111239	0.00355091
310.1	-0.000111239	0.00355091
310.11	-0.000111239	0.00355091
310.12	-0.000111239	0.00355091
310.13	-0.000111239	0.00355091
310.14	-0.000111239	0.00355091
310.15	-0.000111239	0.00355091
310.16	-0.000111239	0.00355091
310.17	-0.000111239	0.00355091
310.18	-0.000111239	0.00355091
310.19	-0.000111239	0.00355091
310.2	-0.000111239	0.00355091
310.21	-0.000111239	0.00355091
310.22	-0.000111239	0.00355091
310.23	-0.000111239	0.00355091
310.24	-0.000111239	0.00355091
310.25	-0.000111239	0.00355091
310.26	-0.000111239	0.00355091
310.27	-0.000111239	0.00355091
310.28	-0.000111239	0.00355091
310.29	-0.000111239	0.00355091
310.3	-0.000111239	0.00355091
310.31	-0.000111239	0.00355091
310.32	-0.000111239	0.00355091
310.33	-0.000111239	0.00355091
310.34	-0.000111239	0.00355091
310.35	-0.000111239	0.00355091
310.36	-0.000111239	0.00355091
310.37	-0.000111239	0.00355091
310.38	-0.000111239	0.00355091
310.39	-0.000111239	0.00355091
310.4	-0.000111239	0.00355091
310.41	-0.000111239	0.00355091
310.42	-0.000111239	0.00355091
310.43	-0.000111239	0.00355091
310.44	-0.000111239	0.00355091
310.45	-0.000111239	0.00355091
310.46	-0.000111239	0.00355091
310.47	-0.000111239	0.00355091
310.48	-0.000111239	0.00355091
310.49	-0.000111239	0.00355091
310.5	-0.000111239	0.00355091
310.51	-0.000111239	0.00355091
310.52	-0.000111239	0.00355091
310.53	-0.000111239	0.00355091
310.54	-0.000111239	0.00355091
310.55	-0.000111239	0.00355091
310.56	-0.000111239	0.00355091
310.57	-0.000111239	0.00355091
310.58	-0.000111239	0.00355091
310.59	-0.000111239	0.00355091
310.6	-0.000111239	0.00355091
310.61	-0.000111239	0.00355091
310.62	-0.000111239	0.00355091
310.63	-0.000111239	0.00355091
310.64	-0.000111239	0.00355091
310.65	-0.000111239	0.00355091
310.66	-0.000111239	0.00355091
310.67	-0.000111239	0.00355091
310.68	-0.000111239	0.00355091
310.69	-0.000111239	0.00355091
310.7	-0.000111239	0.00355091
310.71	-0.000111239	0.00355091
310.72	-0.000111239	0.00355091
310.73	-0.000111239	0.00355091
310.74	-0.000111239	0.00355091
310.75	-0.000111239	0.00355091
310.76	-0.000111239	0.00355091
310.77	-0.000111239	0.00355091
310.78	-0.000111239	0.00355091
310.79	-0.000111239	0.00355091
310.8	-0.000111239	0.00355091
310.81	-0.000111239	0.00355091
310.82	-0.000111239	0.00355091
310.83	-0.000111239	0.00355091
310.84	-0.000111239	0.00355091
310.85	-0.000111239	0.00355091
310.86	-0.000111239	0.00355091
310.87	-0.000111239	0.00355091
310.88	-0.000111239	0.00355091
310.89	-0.000111239	0.00355091
310.9	-0.000111239	0.00355091
310.91	-0.000111239	0.00355091
310.92	-0.000111239	0.00355091
310.93	-0.000111239	0.00355091
310.94	-0.000111239	0.00355091
310.95	-0.000111239	0.00355091
310.96	-0.000111239	0.00355091
310.97	-0.000111239	0.00355091
310.98	-0.000111239	0.00355091
310.99	-0.000111239	0.00355091
311	-0.000111239	0.00355091
311.01	-0.000111239	0.00355091
311.02	-0.000111239	0.00355091
311.03	-0.000111239	0.00355091
311.04	-0.000111239	0.00355091
311.05	-0.000111239	0.00355091
311.06	-0.000111239	0.00355091
311.07	-0.000111239	0.00355091
311.08	-0.000111239	0.00355091
311.09	-0.000111239	0.00355091
311.1	-0.000111239	0.00355091
311.11	-0.000111239	0.00355091
311.12	-0.000111239	0.00355091
311.13	-0.000111239	0.00355091
311.14	-0.000111239	0.00355091
311.15	-0.000111239	0.00355091
311.16	-0.000111239	0.00355091
311.17	-0.000111239	0.00355091
311.18	-0.000111239	0.00355091
311.19	-0.000111239	0.00355091
311.2	-0.000111239	0.00355091
311.21	-0.000111239	0.00355091
311.22	-0.000111239	0.00355091
311.23	-0.000111239	0.00355091
311.24	-0.000111239	0.00355091
311.25	-0.000111239	0.00355091
311.26	-0.000111239	0.00355091
311.27	-0.000111239	0.00355091
311.28	-0.000111239	0.00355091
311.29	-0.000111239	0.00355091
311.3	-0.000111239	0.00355091
311.31	-0.000111239	0.00355091
311.32	-0.000111239	0.00355091
311.33	-0.000111239	0.00355091
311.34	-0.000111239	0.00355091
311.35	-0.000111239	0.00355091
311.36	-0.000111239	0.00355091
311.37	-0.000111239	0.00355091
311.38	-0.000111239	0.00355091
311.39	-0.000111239	0.00355091
311.4	-0.000111239	0.00355091
311.41	-0.000111239	0.00355091
311.42	-0.000111239	0.00355091
311.43	-0.000111239	0.00355091
311.44	-0.000111239	0.00355091
311.45	-0.000111239	0.00355091
311.46	-0.000111239	0.00355091
311.47	-0.000111239	0.00355091
311.48	-0.000111239	0.00355091
311.49	-0.000111239	0.00355091
311.5	-0.000111239	0.00355091
311.51	-0.000111239	0.00355091
311.52	-0.000111239	0.00355091
311.53	-0.000111239	0.00355091
311.54	-0.000111239	0.00355091
311.55	-0.000111239	0.00355091
311.56	-0.000111239	0.00355091
311.57	-0.000111239	0.00355091
311.58	-0.000111239	0.00355091
311.59	-0.000111239	0.00355091
311.6	-0.000111239	0.00355091
311.61	-0.000111239	0.00355091
311.62	-0.000111239	0.00355091
311.63	-0.000111239	0.00355091
311.64	-0.000111239	0.00355091
311.65	-0.000111239	0.00355091
311.66	-0.000111239	0.00355091
311.67	-0.000111239	0.00355091
311.68	-0.000111239	0.00355091
311.69	-0.000111239	0.00355091
311.7	-0.000111239	0.00355091
311.71	-0.000111239	0.00355091
311.72	-0.000111239	0.00355091
311.73	-0.000111239	0.00355091
311.74	-0.000111239	0.00355091
311.75	-0.000111239	0.00355091
311.76	-0.000111239	0.00355091
311.77	-0.000111239	0.00355091
311.78	-0.000111239	0.00355091
311.79	-0.000111239	0.00355091
311.8	-0.000111239	0.00355091
311.81	-0.000111239	0.00355091
311.82	-0.000111239	0.00355091
311.83	-0.000111239	0.00355091
311.84	-0.000111239	0.00355091
311.85	-0.000111239	0.00355091
311.86	-0.000111239	0.00355091
311.87	-0.000111239	0.00355091
311.88	-0.000111239	0.00355091
311.89	-0.000111239	0.00355091
311.9	-0.000111239	0.00355091
311.91	-0.000111239	0.00355091
311.92	-0.000111239	0.00355091
311.93	-0.000111239	0.00355091
311.94	-0.000111239	0.00355091
311.95	-0.000111239	0.00355091
311.96	-0.000111239	0.00355091
311.97	-0.000111239	0.00355091
311.98	-0.000111239	0.00355091
311.99	-0.000111239	0.00355091
312	-0.000111239	0.00355091
312.01	-0.000111239	0.00355091
312.02	-0.000111239	0.00355091
312.03	-0.000111239	0.00355091
312.04	-0.000111239	0.00355091
312.05	-0.000111239	0.00355091
312.06	-0.000111239	0.00355091
312.07	-0.000111239	0.00355091
312.08	-0.000111239	0.00355091
312.09	-0.000111239	0.00355091
312.1	-0.000111239	0.00355091
312.11	-0.000111239	0.00355091
312.12	-0.000111239	0.00355091
312.13	-0.000111239	0.00355091
312.14	-0.000111239	0.00355091
312.15	-0.000111239	0.00355091
312.16	-0.000111239	0.00355091
312.17	-0.000111239	0.00355091
312.18	-0.000111239	0.00355091
312.19	-0.000111239	0.00355091
312.2	-0.000111239	0.00355091
312.21	-0.000111239	0.00355091
312.22	-0.000111239	0.00355091
312.23	-0.000111239	0.00355091
312.24	-0.000111239	0.00355091
312.25	-0.000111239	0.00355091
312.26	-0.000111239	0.00355091
312.27	-0.000111239	0.00355091
312.28	-0.000111239	0.00355091
312.29	-0.000111239	0.00355091
312.3	-0.000111239	0.00355091
312.31	-0.000111239	0.00355091
312.32	-0.000111239	0.00355091
312.33	-0.000111239	0.00355091
312.34	-0.000111239	0.00355091
312.35	-0.000111239	0.00355091
312.36	-0.000111239	0.00355091
312.37	-0.000111239	0.00355091
312.38	-0.000111239	0.00355091
312.39	-0.000111239	0.00355091
312.4	-0.000111239	0.00355091
312.41	-0.000111239	0.00355091
312.42	-0.000111239	0.00355091
312.43	-0.000111239	0.00355091
312.44	-0.000111239	0.00355091
312.45	-0.000111239	0.00355091
312.46	-0.000111239	0.00355091
312.47	-0.000111239	0.00355091
312.48	-0.000111239	0.00355091
312.49	-0.000111239	0.00355091
312.5	-0.000111239	0.00355091
312.51	-0.000111239	0.00355091
312.52	-0.000111239	0.00355091
312.53	-0.000111239	0.00355091
312.54	-0.000111239	0.00355091
312.55	-0.000111239	0.00355091
312.56	-0.000111239	0.00355091
312.57	-0.000111239	0.00355091
